Order ID,Order Date,Ship Date,Customer Name,Customer ID,Product Name,Product Category,Sub Category,Region,Country,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment
ORD-100355,2023-06-11,2023-06-16,Daniel Gomez,CUS-00591,Envelopes Box 100,Office Supplies,Envelopes,Central,United States,Michigan,Detroit,20.89,3.57,2,0.15,10.68,Online,Consumer
ORD-101522,2023-06-11,2023-06-17,Susan Baker,CUS-00003,Whiteboard Markers Set,Office Supplies,Art,West,United States,California,Sacramento,18.84,3.58,2,0.0,13.45,Cash,Corporate
ORD-102526,2023-06-12,2023-06-15,William Thompson,CUS-00673,Webcam HD 1080p,Technology,Accessories,South,United States,Alabama,Birmingham,68.27,13.26,1,0.2,10.88,Credit Card,Home Office
ORD-100628,2023-06-12,2023-06-16,Michael Gonzalez,CUS-00297,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,Pennsylvania,Philadelphia,22.14,3.25,2,0.2,10.95,Debit Card,Consumer
ORD-100402,2023-06-12,2023-06-13,Stephanie Jones,CUS-00436,Smart Watch Series X,Technology,Phones,Central,United States,Ohio,Columbus,691.51,66.62,3,0.25,26.99,Online,Consumer
ORD-102031,2023-06-12,2023-06-15,Linda Rivera,CUS-00660,Tablet 10-inch,Technology,Computers,West,United States,California,Sacramento,335.97,54.76,1,0.1,16.34,UPI,Consumer
ORD-100057,2023-06-12,2023-06-16,Steven Gonzalez,CUS-00468,Sofa Sectional Gray,Furniture,Furnishings,West,United States,California,Sacramento,849.32,141.63,1,0.1,32.13,Credit Card,Consumer
ORD-101984,2023-06-13,2023-06-14,Lisa Baker,CUS-00835,Wireless Mouse Ergonomic,Technology,Accessories,South,United States,Alabama,Birmingham,45.1,8.48,2,0.3,14.44,Cash,Consumer
ORD-102643,2023-06-13,2023-06-19,Kenneth Ramirez,CUS-00138,USB-C Hub 7-in-1,Technology,Accessories,Central,United States,Missouri,Kansas City,50.87,15.09,1,0.0,12.11,Credit Card,Corporate
ORD-104412,2023-06-13,2023-06-18,Charles Thompson,CUS-00495,Mechanical Keyboard RGB,Technology,Accessories,Central,United States,Indiana,Indianapolis,743.42,251.35,8,0.0,25.29,Debit Card,Consumer
ORD-103803,2023-06-13,2023-06-16,Kathleen King,CUS-00597,Conference Table 8-Seat,Furniture,Tables,Central,United States,Ohio,Cleveland,1224.35,293.87,1,0.0,34.91,Debit Card,Consumer
ORD-104162,2023-06-13,2023-06-16,Eric Lee,CUS-00096,Toner Cartridge Black,Office Supplies,Appliances,Central,United States,Missouri,Kansas City,186.71,33.77,3,0.1,15.55,Online,Home Office
ORD-100244,2023-06-13,2023-06-18,Laura White,CUS-00578,Executive Desk Oak,Furniture,Tables,South,United States,Kentucky,Louisville,2566.95,653.4,5,0.15,40.02,Debit Card,Consumer
ORD-100352,2023-06-14,2023-06-16,Kevin Miller,CUS-00492,Sofa Sectional Gray,Furniture,Furnishings,South,United States,South Carolina,Charleston,1902.31,404.61,2,0.0,39.71,Online,Corporate
ORD-100606,2023-06-14,2023-06-16,Jonathan Perez,CUS-00135,Bluetooth Headphones,Technology,Accessories,Central,United States,Indiana,Indianapolis,421.45,110.9,3,0.0,20.31,Credit Card,Home Office
ORD-102621,2023-06-14,2023-06-18,Sarah Green,CUS-00358,Scissors Titanium,Office Supplies,Fasteners,East,United States,North Carolina,Charlotte,24.54,4.68,2,0.0,13.26,Cash,Consumer
ORD-104077,2023-06-14,2023-06-17,Patricia Hill,CUS-00651,Binders Pack of 5,Office Supplies,Binders,Central,United States,Minnesota,Minneapolis,10.41,-0.42,1,0.2,11.32,UPI,Consumer
ORD-104838,2023-06-14,2023-06-18,Ronald Diaz,CUS-00368,Bluetooth Headphones,Technology,Accessories,Central,United States,Ohio,Columbus,242.65,42.63,2,0.2,16.86,Debit Card,Corporate
ORD-103321,2023-06-14,2023-06-18,Paul Evans,CUS-00275,Whiteboard Markers Set,Office Supplies,Art,East,United States,Virginia,Richmond,25.23,3.66,3,0.1,18.38,Debit Card,Consumer
ORD-103952,2023-06-14,2023-06-17,Betty Robinson,CUS-00841,Bluetooth Headphones,Technology,Accessories,East,United States,North Carolina,Charlotte,314.9,81.46,2,0.0,19.18,Cash,Consumer
ORD-101496,2023-06-15,2023-06-19,Ryan Torres,CUS-00799,Standing Desk Adjustable,Furniture,Tables,West,United States,California,Los Angeles,1681.93,543.46,4,0.05,33.09,Online,Consumer
ORD-100886,2023-06-15,2023-06-18,Emily Hill,CUS-00232,Smartphone Case Premium,Technology,Phones,East,United States,Pennsylvania,Philadelphia,96.58,40.29,4,0.0,22.85,Credit Card,Corporate
ORD-103244,2023-06-15,2023-06-19,Dorothy Robinson,CUS-00153,Toner Cartridge Black,Office Supplies,Appliances,West,United States,Arizona,Phoenix,372.68,85.19,5,0.0,22.81,Debit Card,Consumer
ORD-105175,2023-06-15,2023-06-19,Matthew Lopez,CUS-00698,Ballpoint Pens Pack 12,Office Supplies,Art,West,United States,California,San Francisco,6.1,-0.41,1,0.0,9.55,Credit Card,Corporate
ORD-103187,2023-06-16,2023-06-20,Ashley Gonzalez,CUS-00074,Stapler Heavy Duty,Office Supplies,Fasteners,West,United States,Washington,Seattle,72.74,16.1,6,0.2,20.5,Credit Card,Consumer
ORD-100568,2023-06-16,2023-06-19,Kenneth Torres,CUS-00746,Scissors Titanium,Office Supplies,Fasteners,Central,United States,Wisconsin,Milwaukee,10.63,-1.48,1,0.2,13.35,Debit Card,Corporate
ORD-101007,2023-06-16,2023-06-22,Jessica Campbell,CUS-00145,Envelopes Box 100,Office Supplies,Envelopes,West,United States,California,San Diego,11.16,0.49,1,0.05,11.04,Credit Card,Home Office
ORD-101593,2023-06-16,2023-06-20,Linda Anderson,CUS-00027,Ballpoint Pens Pack 12,Office Supplies,Art,West,United States,California,Sacramento,16.53,0.98,3,0.2,16.08,Online,Home Office
ORD-105050,2023-06-16,2023-06-19,Amy Hill,CUS-00536,External SSD 1TB,Technology,Accessories,West,United States,Washington,Seattle,746.48,216.24,6,0.0,22.02,Credit Card,Corporate
ORD-103921,2023-06-16,2023-06-19,Rebecca Perez,CUS-00312,Conference Table 8-Seat,Furniture,Tables,South,United States,Kentucky,Louisville,2696.54,661.61,2,0.0,35.78,Credit Card,Home Office
ORD-104655,2023-06-16,2023-06-18,Jacob Hall,CUS-00529,Envelopes Box 100,Office Supplies,Envelopes,East,United States,Virginia,Richmond,31.71,5.53,3,0.05,19.54,Cash,Home Office
ORD-103061,2023-06-17,2023-06-22,Matthew Taylor,CUS-00140,Binders Pack of 5,Office Supplies,Binders,East,United States,Pennsylvania,Philadelphia,12.64,2.24,1,0.0,8.77,Online,Consumer
ORD-100044,2023-06-17,2023-06-20,Richard Harris,CUS-00020,Ballpoint Pens Pack 12,Office Supplies,Art,South,United States,Tennessee,Nashville,12.55,0.68,2,0.1,13.83,Debit Card,Consumer
ORD-102691,2023-06-17,2023-06-21,Sandra Campbell,CUS-00652,Conference Table 8-Seat,Furniture,Tables,Central,United States,Missouri,Kansas City,3965.05,975.47,3,0.0,45.12,Credit Card,Consumer
ORD-103477,2023-06-18,2023-06-22,Ashley Moore,CUS-00127,USB-C Hub 7-in-1,Technology,Accessories,East,United States,New Jersey,Newark,90.75,26.75,2,0.05,16.9,Credit Card,Consumer
ORD-104368,2023-06-18,2023-06-21,Robert Martin,CUS-00735,Printer Paper A4 Ream,Office Supplies,Paper,South,United States,Oklahoma,Oklahoma City,14.21,-0.37,2,0.15,16.88,Debit Card,Consumer
ORD-101679,2023-06-18,2023-06-23,Kimberly Perez,CUS-00329,Conference Table 8-Seat,Furniture,Tables,East,United States,Georgia,Atlanta,5762.83,1190.21,5,0.1,57.1,Online,Corporate
ORD-102274,2023-06-18,2023-06-23,Kevin Anderson,CUS-00777,External SSD 1TB,Technology,Accessories,West,United States,Nevada,Las Vegas,519.13,117.84,5,0.15,19.28,Debit Card,Consumer
ORD-103485,2023-06-18,2023-06-25,Steven Nelson,CUS-00344,Wireless Mouse Ergonomic,Technology,Accessories,East,United States,New Jersey,Newark,96.66,27.0,4,0.2,16.75,Online,Consumer
ORD-103735,2023-06-19,2023-06-22,Stephen Martin,CUS-00106,Ballpoint Pens Pack 12,Office Supplies,Art,West,United States,California,Sacramento,11.99,0.56,2,0.1,13.47,Online,Home Office
ORD-103728,2023-06-19,2023-06-22,Kimberly White,CUS-00772,Monitor 27-inch 4K,Technology,Computers,Central,United States,Ohio,Columbus,450.76,83.79,1,0.0,18.19,Online,Consumer
ORD-103710,2023-06-19,2023-06-22,Jonathan Johnson,CUS-00195,Filing Cabinet Metal,Furniture,Storage,Central,United States,Minnesota,Minneapolis,423.44,56.83,4,0.3,19.09,Credit Card,Home Office
ORD-104813,2023-06-20,2023-06-24,George Scott,CUS-00637,Printer Paper A4 Ream,Office Supplies,Paper,East,United States,Pennsylvania,Pittsburgh,8.86,0.54,1,0.0,9.84,Online,Consumer
ORD-104968,2023-06-20,2023-06-26,William Garcia,CUS-00054,Coffee Table Glass,Furniture,Tables,East,United States,Pennsylvania,Philadelphia,282.11,76.8,1,0.0,14.31,Debit Card,Corporate
ORD-103246,2023-06-20,2023-06-23,Michael Martinez,CUS-00257,Conference Table 8-Seat,Furniture,Tables,Central,United States,Ohio,Cleveland,1178.76,210.22,1,0.15,39.28,Online,Consumer
ORD-102207,2023-06-20,2023-06-24,Jeffrey Moore,CUS-00286,Monitor 27-inch 4K,Technology,Computers,West,United States,Oregon,Portland,375.31,52.04,1,0.1,22.89,Cash,Consumer
ORD-101961,2023-06-20,2023-06-23,Jacob Rivera,CUS-00321,Standing Desk Adjustable,Furniture,Tables,Central,United States,Texas,Austin,756.28,194.3,2,0.2,28.28,Debit Card,Home Office
ORD-100362,2023-06-20,2023-06-24,Emily Martinez,CUS-00011,Conference Table 8-Seat,Furniture,Tables,South,United States,Louisiana,New Orleans,2395.0,582.36,2,0.0,46.82,Debit Card,Consumer
ORD-105075,2023-06-20,2023-06-22,Melissa Jackson,CUS-00104,Sofa Sectional Gray,Furniture,Furnishings,Central,United States,Illinois,Springfield,1342.31,179.09,2,0.2,25.25,Online,Consumer
ORD-102734,2023-06-21,2023-06-27,Patricia Brown,CUS-00405,Whiteboard Markers Set,Office Supplies,Art,Central,United States,Texas,Dallas,17.18,1.53,2,0.15,14.27,Debit Card,Home Office
ORD-104873,2023-06-22,2023-06-27,Elizabeth Smith,CUS-00100,Bookshelf 5-Tier,Furniture,Bookcases,Central,United States,Illinois,Springfield,360.22,86.38,2,0.1,20.78,Credit Card,Consumer
ORD-100677,2023-06-22,2023-06-28,Michael Gonzalez,CUS-00297,Guest Chair Mesh,Furniture,Chairs,West,United States,Arizona,Phoenix,123.61,27.01,1,0.0,14.64,Debit Card,Consumer
ORD-100594,2023-06-22,2023-06-25,Nancy Carter,CUS-00756,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,North Carolina,Charlotte,27.47,5.08,2,0.1,13.73,UPI,Corporate
ORD-100711,2023-06-22,2023-06-25,Donald Rivera,CUS-00302,Scissors Titanium,Office Supplies,Fasteners,Central,United States,Illinois,Springfield,48.0,10.38,4,0.05,19.72,UPI,Consumer
ORD-102190,2023-06-22,2023-06-24,Donald Campbell,CUS-00547,Wireless Mouse Ergonomic,Technology,Accessories,West,United States,California,Los Angeles,30.4,9.5,1,0.0,9.33,Credit Card,Corporate
ORD-101169,2023-06-22,2023-06-25,Rebecca Clark,CUS-00182,Standing Desk Adjustable,Furniture,Tables,East,United States,New York,Buffalo,1937.37,668.33,4,0.0,27.85,Credit Card,Consumer
ORD-104454,2023-06-22,2023-06-27,Amanda Brown,CUS-00385,Wireless Charger Pad,Technology,Accessories,East,United States,New York,Buffalo,198.06,71.65,5,0.0,21.63,UPI,Consumer
ORD-104440,2023-06-23,2023-06-28,Timothy Perez,CUS-00229,Filing Cabinet Metal,Furniture,Storage,West,United States,Nevada,Las Vegas,151.2,28.52,1,0.1,17.87,Credit Card,Consumer
ORD-101428,2023-06-23,2023-06-27,Jeffrey Lewis,CUS-00488,Coffee Table Glass,Furniture,Tables,Central,United States,Michigan,Detroit,1077.67,305.23,4,0.0,20.85,Online,Corporate
ORD-101227,2023-06-23,2023-06-29,Cynthia Hall,CUS-00551,Bookshelf 5-Tier,Furniture,Bookcases,Central,United States,Ohio,Cleveland,473.26,95.52,3,0.2,24.56,Credit Card,Consumer
ORD-102638,2023-06-23,2023-06-26,Jeffrey Robinson,CUS-00515,Mechanical Keyboard RGB,Technology,Accessories,East,United States,New Jersey,Newark,288.31,95.55,3,0.0,15.3,Online,Corporate
ORD-103597,2023-06-23,2023-06-29,Joshua Turner,CUS-00047,Smartphone Case Premium,Technology,Phones,East,United States,Pennsylvania,Philadelphia,100.02,44.09,4,0.0,16.92,Debit Card,Corporate
ORD-102744,2023-06-23,2023-06-26,Sharon Green,CUS-00287,Sticky Notes Assorted,Office Supplies,Labels,Central,United States,Ohio,Cleveland,6.46,-0.44,1,0.0,10.49,Debit Card,Corporate
ORD-101716,2023-06-23,2023-06-26,Donna Anderson,CUS-00745,Standing Desk Adjustable,Furniture,Tables,South,United States,Oklahoma,Oklahoma City,399.89,116.11,1,0.1,22.45,Credit Card,Corporate
ORD-104804,2023-06-24,2023-06-26,Jacob Johnson,CUS-00202,Whiteboard Markers Set,Office Supplies,Art,South,United States,Tennessee,Nashville,10.41,0.2,1,0.0,12.52,Online,Corporate
ORD-102953,2023-06-24,2023-06-28,Kevin Harris,CUS-00814,USB-C Hub 7-in-1,Technology,Accessories,East,United States,Florida,Orlando,88.05,25.44,2,0.1,12.86,Online,Corporate
ORD-100398,2023-06-24,2023-06-28,Kenneth Hernandez,CUS-00646,Tablet 10-inch,Technology,Computers,East,United States,Georgia,Atlanta,957.65,143.92,3,0.15,26.58,UPI,Consumer
ORD-103573,2023-06-24,2023-06-30,George Turner,CUS-00052,External SSD 1TB,Technology,Accessories,West,United States,Utah,Salt Lake City,1014.57,292.75,8,0.0,33.2,Online,Corporate
ORD-100309,2023-06-25,2023-06-28,Deborah Baker,CUS-00813,Sticky Notes Assorted,Office Supplies,Labels,Central,United States,Texas,Houston,42.45,10.37,8,0.15,23.74,Cash,Home Office
ORD-103255,2023-06-25,2023-07-02,Patricia Brown,CUS-00405,Office Chair Ergonomic,Furniture,Chairs,Central,United States,Michigan,Detroit,1208.01,329.68,5,0.0,24.46,Credit Card,Home Office
ORD-102718,2023-06-26,2023-06-28,Linda Roberts,CUS-00686,Wireless Charger Pad,Technology,Accessories,Central,United States,Illinois,Chicago,148.58,52.84,4,0.0,18.83,Cash,Consumer
ORD-100419,2023-06-26,2023-07-02,Jennifer Jackson,CUS-00672,USB-C Hub 7-in-1,Technology,Accessories,Central,United States,Missouri,Kansas City,122.97,33.98,3,0.15,15.35,Credit Card,Home Office
ORD-102109,2023-06-26,2023-06-30,Jonathan Roberts,CUS-00224,Whiteboard Markers Set,Office Supplies,Art,East,United States,Pennsylvania,Philadelphia,28.71,8.18,3,0.0,12.72,Credit Card,Consumer
ORD-103356,2023-06-26,2023-07-03,Christopher Rivera,CUS-00590,Guest Chair Mesh,Furniture,Chairs,East,United States,New York,Buffalo,524.7,96.86,5,0.15,23.08,Credit Card,Corporate
ORD-104649,2023-06-26,2023-06-29,Paul Davis,CUS-00559,Laptop Pro 15-inch,Technology,Computers,West,United States,Oregon,Portland,7997.62,1419.46,6,0.0,57.46,Debit Card,Corporate
ORD-104125,2023-06-26,2023-06-28,Jason Torres,CUS-00456,Sticky Notes Assorted,Office Supplies,Labels,West,United States,California,San Francisco,5.09,-1.22,1,0.15,9.89,Cash,Consumer
ORD-102200,2023-06-27,2023-07-03,Kevin Martin,CUS-00704,Smartphone Case Premium,Technology,Phones,South,United States,Tennessee,Nashville,74.02,31.38,3,0.0,16.08,Credit Card,Corporate
ORD-102650,2023-06-27,2023-06-30,Anna Clark,CUS-00008,Conference Table 8-Seat,Furniture,Tables,Central,United States,Illinois,Chicago,1337.17,320.97,1,0.0,38.06,Credit Card,Consumer
ORD-105081,2023-06-27,2023-07-02,Jennifer Thompson,CUS-00121,Wireless Charger Pad,Technology,Accessories,West,United States,California,Sacramento,209.78,64.94,6,0.1,30.24,Cash,Consumer
ORD-101494,2023-06-28,2023-07-01,Nicholas Robinson,CUS-00788,Coffee Table Glass,Furniture,Tables,East,United States,North Carolina,Charlotte,745.08,180.01,3,0.1,17.89,Credit Card,Consumer
ORD-104365,2023-06-28,2023-07-02,Karen Moore,CUS-00738,Desk Organizer Bamboo,Office Supplies,Storage,Central,United States,Ohio,Cleveland,28.51,3.09,1,0.2,13.97,UPI,Consumer
ORD-100995,2023-06-28,2023-07-01,Elizabeth Hill,CUS-00023,Envelopes Box 100,Office Supplies,Envelopes,East,United States,Maryland,Baltimore,11.26,-0.08,1,0.1,12.14,Credit Card,Corporate
ORD-102157,2023-06-28,2023-07-03,Donald Lewis,CUS-00511,Binders Pack of 5,Office Supplies,Binders,East,United States,Pennsylvania,Pittsburgh,22.69,4.75,2,0.1,11.06,Credit Card,Corporate
ORD-100310,2023-06-28,2023-06-30,Gary Campbell,CUS-00780,Whiteboard Markers Set,Office Supplies,Art,West,United States,California,San Diego,19.39,3.51,2,0.05,13.23,UPI,Corporate
ORD-103386,2023-06-28,2023-07-04,Rebecca Clark,CUS-00182,Smart Watch Series X,Technology,Phones,Central,United States,Illinois,Chicago,803.82,144.44,3,0.05,23.68,Credit Card,Consumer
ORD-104967,2023-06-28,2023-07-05,Karen Martin,CUS-00605,Binders Pack of 5,Office Supplies,Binders,East,United States,Pennsylvania,Pittsburgh,26.42,5.14,2,0.0,17.01,Online,Consumer
ORD-103410,2023-06-29,2023-07-02,Karen Mitchell,CUS-00825,Mechanical Keyboard RGB,Technology,Accessories,West,United States,California,Los Angeles,261.61,73.62,3,0.1,21.37,UPI,Consumer
ORD-101444,2023-06-29,2023-07-05,John Robinson,CUS-00293,Lounge Chair Leather,Furniture,Chairs,Central,United States,Wisconsin,Milwaukee,613.87,90.23,1,0.2,22.84,Credit Card,Consumer
ORD-104888,2023-06-29,2023-07-04,George Hall,CUS-00705,External SSD 1TB,Technology,Accessories,East,United States,Pennsylvania,Pittsburgh,503.93,142.62,4,0.0,24.46,Credit Card,Consumer
ORD-102727,2023-06-29,2023-07-03,Melissa Walker,CUS-00240,Smartphone Case Premium,Technology,Phones,West,United States,California,Los Angeles,52.23,21.4,2,0.0,13.46,UPI,Corporate
ORD-100810,2023-06-29,2023-07-01,Richard Brown,CUS-00072,Wireless Charger Pad,Technology,Accessories,East,United States,New Jersey,Newark,40.11,10.48,1,0.05,13.61,UPI,Consumer
ORD-101478,2023-06-29,2023-07-01,Amy Hall,CUS-00562,Laptop Pro 15-inch,Technology,Computers,West,United States,Colorado,Denver,1172.33,153.61,1,0.1,30.04,Online,Consumer
ORD-103066,2023-06-30,2023-07-04,Jason Hernandez,CUS-00568,Office Chair Ergonomic,Furniture,Chairs,West,United States,California,San Francisco,197.58,33.28,1,0.2,17.81,Credit Card,Corporate
ORD-104248,2023-06-30,2023-07-06,Margaret Roberts,CUS-00448,Office Chair Ergonomic,Furniture,Chairs,East,United States,North Carolina,Charlotte,642.42,145.77,3,0.1,24.04,Credit Card,Consumer
ORD-102570,2023-06-30,2023-07-07,Amy Diaz,CUS-00804,Sofa Sectional Gray,Furniture,Furnishings,South,United States,Kentucky,Louisville,2520.67,440.64,3,0.1,37.36,Credit Card,Consumer
ORD-103677,2023-06-30,2023-07-06,Amy Nguyen,CUS-00342,Bluetooth Headphones,Technology,Accessories,East,United States,Georgia,Atlanta,1123.73,281.98,8,0.05,29.1,Credit Card,Consumer
ORD-104592,2023-06-30,2023-07-04,Kenneth Wright,CUS-00179,Stapler Heavy Duty,Office Supplies,Fasteners,West,United States,Arizona,Phoenix,15.71,2.72,1,0.0,10.19,Credit Card,Consumer
ORD-102096,2023-06-30,2023-07-02,Kimberly Scott,CUS-00776,Binders Pack of 5,Office Supplies,Binders,West,United States,California,Sacramento,25.12,4.92,2,0.0,16.08,Cash,Home Office
ORD-103543,2023-07-01,2023-07-05,Thomas Nelson,CUS-00098,Printer Paper A4 Ream,Office Supplies,Paper,South,United States,Louisiana,New Orleans,19.16,4.26,2,0.0,12.45,Credit Card,Corporate
ORD-100405,2023-07-01,2023-07-04,Edward Martin,CUS-00749,Whiteboard Markers Set,Office Supplies,Art,Central,United States,Ohio,Cleveland,8.88,-1.47,1,0.15,13.83,Online,Consumer
ORD-100599,2023-07-01,2023-07-07,Christopher Evans,CUS-00517,Monitor 27-inch 4K,Technology,Computers,Central,United States,Missouri,Kansas City,441.49,79.88,1,0.0,24.04,Online,Consumer
ORD-103989,2023-07-01,2023-07-04,James Young,CUS-00450,Monitor 27-inch 4K,Technology,Computers,West,United States,Colorado,Denver,911.18,154.68,2,0.05,26.66,UPI,Corporate
ORD-101690,2023-07-02,2023-07-08,Ryan Jackson,CUS-00084,Smart Watch Series X,Technology,Phones,West,United States,Arizona,Phoenix,1524.76,308.71,5,0.0,32.83,Credit Card,Consumer
ORD-103011,2023-07-02,2023-07-04,Sarah Williams,CUS-00377,Wireless Mouse Ergonomic,Technology,Accessories,East,United States,Georgia,Atlanta,63.81,21.9,2,0.0,14.01,Online,Home Office
ORD-104721,2023-07-02,2023-07-07,Christopher Evans,CUS-00517,Office Chair Ergonomic,Furniture,Chairs,South,United States,Kentucky,Louisville,1083.2,184.99,6,0.25,28.54,Credit Card,Consumer
ORD-100338,2023-07-02,2023-07-06,Gary Anderson,CUS-00821,Scissors Titanium,Office Supplies,Fasteners,Central,United States,Texas,Houston,12.14,0.5,1,0.05,11.06,UPI,Consumer
ORD-103679,2023-07-03,2023-07-05,Paul Davis,CUS-00559,Bookshelf 5-Tier,Furniture,Bookcases,South,United States,Alabama,Birmingham,202.7,54.77,1,0.0,17.26,Online,Corporate
ORD-102357,2023-07-03,2023-07-07,Sharon Martinez,CUS-00338,Office Chair Ergonomic,Furniture,Chairs,South,United States,Tennessee,Nashville,646.7,120.11,3,0.2,26.38,Credit Card,Consumer
ORD-104660,2023-07-03,2023-07-06,Michelle Hall,CUS-00708,Coffee Table Glass,Furniture,Tables,East,United States,North Carolina,Charlotte,269.19,72.53,1,0.0,15.81,Credit Card,Consumer
ORD-100171,2023-07-04,2023-07-09,Susan Roberts,CUS-00165,Bluetooth Headphones,Technology,Accessories,West,United States,California,Sacramento,295.76,76.81,2,0.0,17.16,Credit Card,Consumer
ORD-101997,2023-07-04,2023-07-08,Richard Lewis,CUS-00335,Laptop Pro 15-inch,Technology,Computers,West,United States,California,Sacramento,1235.88,156.3,1,0.1,47.78,Credit Card,Consumer
ORD-104505,2023-07-04,2023-07-05,Susan Ramirez,CUS-00634,External SSD 1TB,Technology,Accessories,Central,United States,Texas,Houston,284.89,54.84,3,0.2,22.39,Online,Consumer
ORD-101996,2023-07-04,2023-07-10,Daniel Walker,CUS-00285,Coffee Table Glass,Furniture,Tables,Central,United States,Texas,Dallas,775.34,215.96,3,0.0,25.41,Debit Card,Consumer
ORD-103864,2023-07-05,2023-07-10,Carol Anderson,CUS-00463,Laptop Pro 15-inch,Technology,Computers,East,United States,New York,Buffalo,2750.26,482.33,2,0.0,36.34,UPI,Consumer
ORD-101686,2023-07-05,2023-07-08,Stephanie Campbell,CUS-00193,Laptop Pro 15-inch,Technology,Computers,West,United States,California,Los Angeles,5872.12,925.44,5,0.05,40.29,UPI,Consumer
ORD-105022,2023-07-05,2023-07-07,Joseph Jackson,CUS-00444,Ballpoint Pens Pack 12,Office Supplies,Art,East,United States,New York,New York City,9.36,-0.8,2,0.25,12.11,Online,Corporate
ORD-101749,2023-07-06,2023-07-12,John Rodriguez,CUS-00323,Webcam HD 1080p,Technology,Accessories,East,United States,Pennsylvania,Philadelphia,149.4,39.2,2,0.1,11.79,Online,Consumer
ORD-103324,2023-07-06,2023-07-12,William Diaz,CUS-00330,Bookshelf 5-Tier,Furniture,Bookcases,South,United States,Alabama,Birmingham,137.57,-19.35,1,0.25,13.04,Online,Consumer
ORD-104006,2023-07-06,2023-07-10,William King,CUS-00714,Office Chair Ergonomic,Furniture,Chairs,West,United States,Oregon,Portland,220.94,46.66,1,0.1,18.2,Credit Card,Consumer
ORD-104176,2023-07-07,2023-07-11,Steven Mitchell,CUS-00674,Sofa Sectional Gray,Furniture,Furnishings,West,United States,Arizona,Phoenix,2148.83,288.46,3,0.2,35.35,Debit Card,Consumer
ORD-103841,2023-07-07,2023-07-12,Jonathan Campbell,CUS-00024,Scissors Titanium,Office Supplies,Fasteners,West,United States,Utah,Salt Lake City,21.07,1.77,2,0.15,14.21,Debit Card,Consumer
ORD-104434,2023-07-08,2023-07-13,Charles Thompson,CUS-00495,Envelopes Box 100,Office Supplies,Envelopes,East,United States,Virginia,Richmond,28.3,4.93,3,0.2,12.61,UPI,Consumer
ORD-101133,2023-07-08,2023-07-13,David Williams,CUS-00018,Smart Watch Series X,Technology,Phones,East,United States,Georgia,Atlanta,266.34,45.71,1,0.05,13.98,Online,Corporate
ORD-102147,2023-07-08,2023-07-15,Richard Harris,CUS-00020,Sofa Sectional Gray,Furniture,Furnishings,Central,United States,Michigan,Detroit,2449.44,381.01,3,0.15,31.13,Credit Card,Consumer
ORD-100755,2023-07-08,2023-07-12,Kenneth Sanchez,CUS-00028,Filing Cabinet Metal,Furniture,Storage,West,United States,California,San Francisco,325.34,81.27,2,0.0,18.79,Credit Card,Consumer
ORD-100324,2023-07-08,2023-07-13,Joshua Garcia,CUS-00258,USB-C Hub 7-in-1,Technology,Accessories,Central,United States,Missouri,Kansas City,50.97,14.94,1,0.0,12.64,Credit Card,Home Office
ORD-102804,2023-07-08,2023-07-12,Rebecca Turner,CUS-00308,Executive Desk Oak,Furniture,Tables,Central,United States,Illinois,Springfield,1242.09,389.01,2,0.0,24.16,Online,Consumer
ORD-104000,2023-07-08,2023-07-13,Donna Garcia,CUS-00019,Mechanical Keyboard RGB,Technology,Accessories,East,United States,New York,Buffalo,282.54,91.56,3,0.0,20.95,Online,Home Office
ORD-102788,2023-07-09,2023-07-14,Jason Nguyen,CUS-00034,Sticky Notes Assorted,Office Supplies,Labels,West,United States,Colorado,Denver,4.4,-2.93,1,0.25,13.4,Credit Card,Consumer
ORD-101959,2023-07-09,2023-07-15,Michelle Robinson,CUS-00477,Toner Cartridge Black,Office Supplies,Appliances,East,United States,Pennsylvania,Philadelphia,199.58,41.14,3,0.05,13.61,Online,Consumer
ORD-103940,2023-07-09,2023-07-14,Michael Martinez,CUS-00257,External SSD 1TB,Technology,Accessories,Central,United States,Illinois,Chicago,121.76,29.69,1,0.05,12.58,Credit Card,Consumer
ORD-103325,2023-07-09,2023-07-15,Shirley White,CUS-00541,Smart Watch Series X,Technology,Phones,Central,United States,Missouri,Kansas City,638.94,127.55,2,0.0,18.94,Credit Card,Consumer
ORD-102620,2023-07-09,2023-07-13,Christopher Evans,CUS-00517,Webcam HD 1080p,Technology,Accessories,Central,United States,Ohio,Columbus,79.98,21.88,1,0.0,12.9,Credit Card,Consumer
ORD-105161,2023-07-09,2023-07-16,David Allen,CUS-00217,Tablet 10-inch,Technology,Computers,East,United States,New Jersey,Newark,339.55,48.83,1,0.15,15.7,Cash,Corporate
ORD-101757,2023-07-09,2023-07-12,Joshua Garcia,CUS-00258,Coffee Table Glass,Furniture,Tables,West,United States,Washington,Seattle,1086.12,285.06,4,0.05,23.42,Online,Home Office
ORD-102410,2023-07-09,2023-07-14,Stephanie Young,CUS-00256,Filing Cabinet Metal,Furniture,Storage,South,United States,Kentucky,Louisville,523.35,102.6,4,0.15,20.87,Debit Card,Consumer
